,Sigla da UF,Código do Município,Nome do Município,Código da Escola,Nome da Escola,Rede,ano,MT_5o,IDEB_5o,MT_9o,IDEB_9o,cactus,ID_PROVA_BRASIL,NIVEL_SOCIO_ECONOMICO,MEDIA_5EF_MT,MEDIA_9EF_MT
10274,CE,2311801,Russas,23131969,Maria Martins De Carvalho Emeief,Municipal,2009,159.14,3.3,,,não cactus,2017,Grupo 2,285.76,318.71
10275,CE,2311801,Russas,23131969,Maria Martins De Carvalho Emeief,Municipal,2011,190.23,4.0,227.55,3.2,não cactus,2017,Grupo 2,285.76,318.71
10276,CE,2311801,Russas,23131969,Maria Martins De Carvalho Emeief,Municipal,2013,229.56,5.7,266.05,4.4,não cactus,2017,Grupo 2,285.76,318.71
10277,CE,2311801,Russas,23131969,Maria Martins De Carvalho Emeief,Municipal,2015,255.51,6.2,286.03,5.6,não cactus,2017,Grupo 2,285.76,318.71
10278,CE,2311801,Russas,23131969,Maria Martins De Carvalho Emeief,Municipal,2017,285.76,7.9,318.71,6.3,não cactus,2017,Grupo 2,285.76,318.71
10279,CE,2311801,Russas,23131969,Maria Martins De Carvalho Emeief,Municipal,2019,271.41,7.0,312.11,5.9,não cactus,2017,Grupo 2,285.76,318.71
10280,CE,2311801,Russas,23132051,Coronel Murilo Serpa Emeief,Municipal,2005,169.31,3.8,217.44,2.8,não cactus,2017,Grupo 3,254.62,312.48
10281,CE,2311801,Russas,23132051,Coronel Murilo Serpa Emeief,Municipal,2007,170.5,3.6,,,não cactus,2017,Grupo 3,254.62,312.48
10282,CE,2311801,Russas,23132051,Coronel Murilo Serpa Emeief,Municipal,2009,218.18,4.7,262.0,4.5,não cactus,2017,Grupo 3,254.62,312.48
10283,CE,2311801,Russas,23132051,Coronel Murilo Serpa Emeief,Municipal,2011,218.91,5.3,262.06,4.4,não cactus,2017,Grupo 3,254.62,312.48
10284,CE,2311801,Russas,23132051,Coronel Murilo Serpa Emeief,Municipal,2013,230.87,5.8,291.0,5.4,não cactus,2017,Grupo 3,254.62,312.48
10285,CE,2311801,Russas,23132051,Coronel Murilo Serpa Emeief,Municipal,2015,245.55,5.9,301.82,6.0,não cactus,2017,Grupo 3,254.62,312.48
10286,CE,2311801,Russas,23132051,Coronel Murilo Serpa Emeief,Municipal,2017,254.62,7.3,312.48,6.4,não cactus,2017,Grupo 3,254.62,312.48
10287,CE,2311801,Russas,23132051,Coronel Murilo Serpa Emeief,Municipal,2019,271.37,7.6,324.27,6.4,não cactus,2017,Grupo 3,254.62,312.48
10288,CE,2311801,Russas,23132086,Agricola Padre Pedro De Alcantara Emeief,Municipal,2005,,,,,não cactus,2017,Grupo 2,240.49,290.08
10289,CE,2311801,Russas,23132086,Agricola Padre Pedro De Alcantara Emeief,Municipal,2007,,,,,não cactus,2017,Grupo 2,240.49,290.08
10290,CE,2311801,Russas,23132086,Agricola Padre Pedro De Alcantara Emeief,Municipal,2009,187.85,4.5,223.73,3.6,não cactus,2017,Grupo 2,240.49,290.08
10291,CE,2311801,Russas,23132086,Agricola Padre Pedro De Alcantara Emeief,Municipal,2011,195.51,5.0,236.66,4.2,não cactus,2017,Grupo 2,240.49,290.08
10292,CE,2311801,Russas,23132086,Agricola Padre Pedro De Alcantara Emeief,Municipal,2013,217.1,6.1,279.43,5.4,não cactus,2017,Grupo 2,240.49,290.08
10293,CE,2311801,Russas,23132086,Agricola Padre Pedro De Alcantara Emeief,Municipal,2015,243.38,6.6,293.39,5.9,não cactus,2017,Grupo 2,240.49,290.08
10294,CE,2311801,Russas,23132086,Agricola Padre Pedro De Alcantara Emeief,Municipal,2017,240.49,6.4,290.08,5.9,não cactus,2017,Grupo 2,240.49,290.08
10295,CE,2311801,Russas,23132086,Agricola Padre Pedro De Alcantara Emeief,Municipal,2019,259.29,7.3,292.93,6.2,não cactus,2017,Grupo 2,240.49,290.08
10296,CE,2311801,Russas,23132108,Ana Xavier Lopes Emeief,Municipal,2005,150.08,3.0,228.89,2.7,não cactus,2017,Grupo 3,239.71,282.84
10297,CE,2311801,Russas,23132108,Ana Xavier Lopes Emeief,Municipal,2007,155.77,2.2,229.78,3.6,não cactus,2017,Grupo 3,239.71,282.84
10298,CE,2311801,Russas,23132108,Ana Xavier Lopes Emeief,Municipal,2009,191.25,3.5,213.26,2.9,não cactus,2017,Grupo 3,239.71,282.84
10299,CE,2311801,Russas,23132108,Ana Xavier Lopes Emeief,Municipal,2011,195.95,4.3,246.23,3.9,não cactus,2017,Grupo 3,239.71,282.84
10300,CE,2311801,Russas,23132108,Ana Xavier Lopes Emeief,Municipal,2013,208.4,4.8,265.25,4.7,não cactus,2017,Grupo 3,239.71,282.84
10301,CE,2311801,Russas,23132108,Ana Xavier Lopes Emeief,Municipal,2015,237.39,6.2,269.62,5.5,não cactus,2017,Grupo 3,239.71,282.84
10302,CE,2311801,Russas,23132108,Ana Xavier Lopes Emeief,Municipal,2017,239.71,6.2,282.84,5.3,não cactus,2017,Grupo 3,239.71,282.84
10303,CE,2311801,Russas,23132108,Ana Xavier Lopes Emeief,Municipal,2019,236.81,6.4,286.28,6.0,não cactus,2017,Grupo 3,239.71,282.84
10304,CE,2311801,Russas,23132256,Joao Reboucas Do Amaral Emeief,Municipal,2005,,,,,não cactus,2017,Grupo 1,265.62,286.03
10305,CE,2311801,Russas,23132256,Joao Reboucas Do Amaral Emeief,Municipal,2007,,,,,não cactus,2017,Grupo 1,265.62,286.03
10306,CE,2311801,Russas,23132256,Joao Reboucas Do Amaral Emeief,Municipal,2009,,,230.06,4.1,não cactus,2017,Grupo 1,265.62,286.03
10307,CE,2311801,Russas,23132256,Joao Reboucas Do Amaral Emeief,Municipal,2011,197.73,4.9,221.76,4.1,não cactus,2017,Grupo 1,265.62,286.03
10308,CE,2311801,Russas,23132256,Joao Reboucas Do Amaral Emeief,Municipal,2013,,,,,não cactus,2017,Grupo 1,265.62,286.03
10309,CE,2311801,Russas,23132256,Joao Reboucas Do Amaral Emeief,Municipal,2015,,,271.58,5.7,não cactus,2017,Grupo 1,265.62,286.03
10310,CE,2311801,Russas,23132256,Joao Reboucas Do Amaral Emeief,Municipal,2017,265.62,7.6,286.03,5.9,não cactus,2017,Grupo 1,265.62,286.03
10311,CE,2311801,Russas,23132256,Joao Reboucas Do Amaral Emeief,Municipal,2019,253.9,7.0,258.24,5.3,não cactus,2017,Grupo 1,265.62,286.03
10312,CE,2311801,Russas,23132388,Inacio De Barros Neto Emeief,Municipal,2005,,,,,não cactus,2017,Grupo 3,254.16,296.28
10313,CE,2311801,Russas,23132388,Inacio De Barros Neto Emeief,Municipal,2007,,,,,não cactus,2017,Grupo 3,254.16,296.28
10314,CE,2311801,Russas,23132388,Inacio De Barros Neto Emeief,Municipal,2009,220.89,5.2,239.45,3.6,não cactus,2017,Grupo 3,254.16,296.28
10315,CE,2311801,Russas,23132388,Inacio De Barros Neto Emeief,Municipal,2011,198.16,4.6,260.6,4.6,não cactus,2017,Grupo 3,254.16,296.28
10316,CE,2311801,Russas,23132388,Inacio De Barros Neto Emeief,Municipal,2013,226.08,6.0,306.01,6.4,não cactus,2017,Grupo 3,254.16,296.28
10317,CE,2311801,Russas,23132388,Inacio De Barros Neto Emeief,Municipal,2015,230.33,6.1,290.04,6.1,não cactus,2017,Grupo 3,254.16,296.28
10318,CE,2311801,Russas,23132388,Inacio De Barros Neto Emeief,Municipal,2017,254.16,7.2,296.28,6.3,não cactus,2017,Grupo 3,254.16,296.28
10319,CE,2311801,Russas,23132388,Inacio De Barros Neto Emeief,Municipal,2019,287.16,8.1,,,não cactus,2017,Grupo 3,254.16,296.28
10320,CE,2311801,Russas,23132434,Gerardo Sao Emeief,Municipal,2005,,,,,não cactus,2017,Grupo 3,271.38,300.36
10321,CE,2311801,Russas,23132434,Gerardo Sao Emeief,Municipal,2007,,,,,não cactus,2017,Grupo 3,271.38,300.36
10322,CE,2311801,Russas,23132434,Gerardo Sao Emeief,Municipal,2009,173.96,3.8,,,não cactus,2017,Grupo 3,271.38,300.36
10323,CE,2311801,Russas,23132434,Gerardo Sao Emeief,Municipal,2011,188.33,4.7,234.56,3.9,não cactus,2017,Grupo 3,271.38,300.36
10324,CE,2311801,Russas,23132434,Gerardo Sao Emeief,Municipal,2013,224.45,5.8,,,não cactus,2017,Grupo 3,271.38,300.36
10325,CE,2311801,Russas,23132434,Gerardo Sao Emeief,Municipal,2015,232.75,6.6,,,não cactus,2017,Grupo 3,271.38,300.36
10326,CE,2311801,Russas,23132434,Gerardo Sao Emeief,Municipal,2017,271.38,7.4,300.36,6.3,não cactus,2017,Grupo 3,271.38,300.36
10327,CE,2311801,Russas,23132434,Gerardo Sao Emeief,Municipal,2019,240.11,6.9,308.94,6.4,não cactus,2017,Grupo 3,271.38,300.36
10328,CE,2311801,Russas,23132620,Ciriaco Leandro Maciel Em,Municipal,2005,,,,,não cactus,2017,Grupo 2,218.29,287.19
10329,CE,2311801,Russas,23132620,Ciriaco Leandro Maciel Em,Municipal,2007,,,,,não cactus,2017,Grupo 2,218.29,287.19
10330,CE,2311801,Russas,23132620,Ciriaco Leandro Maciel Em,Municipal,2009,157.48,3.1,215.58,3.5,não cactus,2017,Grupo 2,218.29,287.19
10331,CE,2311801,Russas,23132620,Ciriaco Leandro Maciel Em,Municipal,2011,206.83,4.9,213.76,3.4,não cactus,2017,Grupo 2,218.29,287.19
10332,CE,2311801,Russas,23132620,Ciriaco Leandro Maciel Em,Municipal,2013,185.55,4.6,,,não cactus,2017,Grupo 2,218.29,287.19
10333,CE,2311801,Russas,23132620,Ciriaco Leandro Maciel Em,Municipal,2015,235.93,6.2,275.88,5.5,não cactus,2017,Grupo 2,218.29,287.19
10334,CE,2311801,Russas,23132620,Ciriaco Leandro Maciel Em,Municipal,2017,218.29,6.1,287.19,6.0,não cactus,2017,Grupo 2,218.29,287.19
10335,CE,2311801,Russas,23132620,Ciriaco Leandro Maciel Em,Municipal,2019,264.42,7.6,276.38,6.0,não cactus,2017,Grupo 2,218.29,287.19
10336,CE,2311801,Russas,23132680,Nicolau Rodrigues Lima Emeief,Municipal,2005,,,,,não cactus,2017,Grupo 2,234.21,274.81
10337,CE,2311801,Russas,23132680,Nicolau Rodrigues Lima Emeief,Municipal,2007,,,,,não cactus,2017,Grupo 2,234.21,274.81
10338,CE,2311801,Russas,23132680,Nicolau Rodrigues Lima Emeief,Municipal,2009,156.55,3.5,,,não cactus,2017,Grupo 2,234.21,274.81
10339,CE,2311801,Russas,23132680,Nicolau Rodrigues Lima Emeief,Municipal,2011,178.14,4.2,227.32,3.9,não cactus,2017,Grupo 2,234.21,274.81
10340,CE,2311801,Russas,23132680,Nicolau Rodrigues Lima Emeief,Municipal,2013,217.82,5.5,,,não cactus,2017,Grupo 2,234.21,274.81
10341,CE,2311801,Russas,23132680,Nicolau Rodrigues Lima Emeief,Municipal,2015,203.46,4.9,,,não cactus,2017,Grupo 2,234.21,274.81
10342,CE,2311801,Russas,23132680,Nicolau Rodrigues Lima Emeief,Municipal,2017,234.21,6.3,274.81,4.9,não cactus,2017,Grupo 2,234.21,274.81
10343,CE,2311801,Russas,23132680,Nicolau Rodrigues Lima Emeief,Municipal,2019,261.47,7.0,277.93,5.5,não cactus,2017,Grupo 2,234.21,274.81
10344,CE,2311801,Russas,23180676,Marcondes Matos Cavalcante Padre Emeief,Municipal,2005,,,,,não cactus,2017,Grupo 3,256.68,299.96
10345,CE,2311801,Russas,23180676,Marcondes Matos Cavalcante Padre Emeief,Municipal,2007,,,,,não cactus,2017,Grupo 3,256.68,299.96
10346,CE,2311801,Russas,23180676,Marcondes Matos Cavalcante Padre Emeief,Municipal,2009,176.77,3.7,241.38,3.6,não cactus,2017,Grupo 3,256.68,299.96
10347,CE,2311801,Russas,23180676,Marcondes Matos Cavalcante Padre Emeief,Municipal,2011,196.5,4.6,249.42,3.8,não cactus,2017,Grupo 3,256.68,299.96
10348,CE,2311801,Russas,23180676,Marcondes Matos Cavalcante Padre Emeief,Municipal,2013,196.12,4.9,247.35,4.5,não cactus,2017,Grupo 3,256.68,299.96
10349,CE,2311801,Russas,23180676,Marcondes Matos Cavalcante Padre Emeief,Municipal,2015,235.13,6.1,260.68,5.0,não cactus,2017,Grupo 3,256.68,299.96
10350,CE,2311801,Russas,23180676,Marcondes Matos Cavalcante Padre Emeief,Municipal,2017,256.68,7.0,299.96,6.3,não cactus,2017,Grupo 3,256.68,299.96
10351,CE,2311801,Russas,23180676,Marcondes Matos Cavalcante Padre Emeief,Municipal,2019,266.38,7.5,329.86,7.4,não cactus,2017,Grupo 3,256.68,299.96
10352,CE,2311801,Russas,23201800,Margarida Maria De Alacoque Em,Municipal,2005,,,,,não cactus,2017,,264.25,331.17
10353,CE,2311801,Russas,23201800,Margarida Maria De Alacoque Em,Municipal,2007,,,,,não cactus,2017,,264.25,331.17
10354,CE,2311801,Russas,23201800,Margarida Maria De Alacoque Em,Municipal,2009,,,,,não cactus,2017,,264.25,331.17
10355,CE,2311801,Russas,23201800,Margarida Maria De Alacoque Em,Municipal,2011,223.69,6.2,,,não cactus,2017,,264.25,331.17
10356,CE,2311801,Russas,23201800,Margarida Maria De Alacoque Em,Municipal,2013,,,,,não cactus,2017,,264.25,331.17
10357,CE,2311801,Russas,23201800,Margarida Maria De Alacoque Em,Municipal,2015,,,,,não cactus,2017,,264.25,331.17
10358,CE,2311801,Russas,23201800,Margarida Maria De Alacoque Em,Municipal,2017,264.25,7.4,331.17,7.2,não cactus,2017,,264.25,331.17
10359,CE,2311801,Russas,23201800,Margarida Maria De Alacoque Em,Municipal,2019,267.12,7.3,295.55,6.2,não cactus,2017,,264.25,331.17
10360,CE,2311801,Russas,23217715,Francisco Agaci Fernandes Da Silva Caic,Municipal,2005,156.78,2.7,224.18,3.0,não cactus,2017,Grupo 3,235.18,280.17
10361,CE,2311801,Russas,23217715,Francisco Agaci Fernandes Da Silva Caic,Municipal,2007,172.65,3.5,219.72,2.4,não cactus,2017,Grupo 3,235.18,280.17
10362,CE,2311801,Russas,23217715,Francisco Agaci Fernandes Da Silva Caic,Municipal,2009,184.77,4.2,248.4,4.4,não cactus,2017,Grupo 3,235.18,280.17
10363,CE,2311801,Russas,23217715,Francisco Agaci Fernandes Da Silva Caic,Municipal,2011,217.26,4.9,254.94,4.3,não cactus,2017,Grupo 3,235.18,280.17
10364,CE,2311801,Russas,23217715,Francisco Agaci Fernandes Da Silva Caic,Municipal,2013,225.68,5.4,262.09,4.4,não cactus,2017,Grupo 3,235.18,280.17
10365,CE,2311801,Russas,23217715,Francisco Agaci Fernandes Da Silva Caic,Municipal,2015,243.65,6.1,281.67,5.1,não cactus,2017,Grupo 3,235.18,280.17
10366,CE,2311801,Russas,23217715,Francisco Agaci Fernandes Da Silva Caic,Municipal,2017,235.18,6.4,280.17,5.2,não cactus,2017,Grupo 3,235.18,280.17
10367,CE,2311801,Russas,23217715,Francisco Agaci Fernandes Da Silva Caic,Municipal,2019,237.78,6.5,,,não cactus,2017,Grupo 3,235.18,280.17
10368,CE,2311801,Russas,23233273,Raimundo Pelopidas De Araujo Emeief,Municipal,2005,170.48,3.7,222.41,2.7,não cactus,2017,Grupo 3,248.45,309.83
10369,CE,2311801,Russas,23233273,Raimundo Pelopidas De Araujo Emeief,Municipal,2007,180.71,3.8,243.93,3.4,não cactus,2017,Grupo 3,248.45,309.83
10370,CE,2311801,Russas,23233273,Raimundo Pelopidas De Araujo Emeief,Municipal,2009,205.07,4.1,242.78,4.0,não cactus,2017,Grupo 3,248.45,309.83
10371,CE,2311801,Russas,23233273,Raimundo Pelopidas De Araujo Emeief,Municipal,2011,224.51,5.5,267.36,4.9,não cactus,2017,Grupo 3,248.45,309.83
10372,CE,2311801,Russas,23233273,Raimundo Pelopidas De Araujo Emeief,Municipal,2013,227.3,5.1,270.53,4.4,não cactus,2017,Grupo 3,248.45,309.83
10373,CE,2311801,Russas,23233273,Raimundo Pelopidas De Araujo Emeief,Municipal,2015,246.32,6.4,297.46,5.9,não cactus,2017,Grupo 3,248.45,309.83
10374,CE,2311801,Russas,23233273,Raimundo Pelopidas De Araujo Emeief,Municipal,2017,248.45,6.5,309.83,5.9,não cactus,2017,Grupo 3,248.45,309.83
10375,CE,2311801,Russas,23233273,Raimundo Pelopidas De Araujo Emeief,Municipal,2019,262.48,6.9,311.78,5.6,não cactus,2017,Grupo 3,248.45,309.83
10376,CE,2311900,Saboeiro,23108444,Aldizio Ferreira Dos Santos Eeif,Municipal,2005,,,,,não cactus,2017,Grupo 2,177.61,236.31
10377,CE,2311900,Saboeiro,23108444,Aldizio Ferreira Dos Santos Eeif,Municipal,2007,,,,,não cactus,2017,Grupo 2,177.61,236.31
10378,CE,2311900,Saboeiro,23108444,Aldizio Ferreira Dos Santos Eeif,Municipal,2009,171.88,3.1,,,não cactus,2017,Grupo 2,177.61,236.31
10379,CE,2311900,Saboeiro,23108444,Aldizio Ferreira Dos Santos Eeif,Municipal,2011,,,238.61,3.5,não cactus,2017,Grupo 2,177.61,236.31
10380,CE,2311900,Saboeiro,23108444,Aldizio Ferreira Dos Santos Eeif,Municipal,2013,207.93,5.0,,,não cactus,2017,Grupo 2,177.61,236.31
10381,CE,2311900,Saboeiro,23108444,Aldizio Ferreira Dos Santos Eeif,Municipal,2015,234.95,6.3,,,não cactus,2017,Grupo 2,177.61,236.31
10382,CE,2311900,Saboeiro,23108444,Aldizio Ferreira Dos Santos Eeif,Municipal,2017,177.61,4.3,236.31,4.5,não cactus,2017,Grupo 2,177.61,236.31
10383,CE,2311900,Saboeiro,23108444,Aldizio Ferreira Dos Santos Eeif,Municipal,2019,193.54,4.6,243.94,4.5,não cactus,2017,Grupo 2,177.61,236.31
10384,CE,2311900,Saboeiro,23108541,Francisco Alves De Oliveira Eeif,Municipal,2005,,,,,não cactus,2017,,206.42,226.06
10385,CE,2311900,Saboeiro,23108541,Francisco Alves De Oliveira Eeif,Municipal,2007,,,,,não cactus,2017,,206.42,226.06
10386,CE,2311900,Saboeiro,23108541,Francisco Alves De Oliveira Eeif,Municipal,2009,166.84,3.0,,,não cactus,2017,,206.42,226.06
10387,CE,2311900,Saboeiro,23108541,Francisco Alves De Oliveira Eeif,Municipal,2011,,,245.43,3.3,não cactus,2017,,206.42,226.06
10388,CE,2311900,Saboeiro,23108541,Francisco Alves De Oliveira Eeif,Municipal,2013,212.7,4.9,,,não cactus,2017,,206.42,226.06
10389,CE,2311900,Saboeiro,23108541,Francisco Alves De Oliveira Eeif,Municipal,2015,,,,,não cactus,2017,,206.42,226.06
10390,CE,2311900,Saboeiro,23108541,Francisco Alves De Oliveira Eeif,Municipal,2017,206.42,5.2,226.06,3.7,não cactus,2017,,206.42,226.06
10391,CE,2311900,Saboeiro,23108541,Francisco Alves De Oliveira Eeif,Municipal,2019,241.23,6.1,257.36,4.8,não cactus,2017,,206.42,226.06
10392,CE,2311900,Saboeiro,23108703,Manoel Goncalves Dos Santos Eef,Municipal,2005,176.46,2.6,206.09,2.2,não cactus,2017,Grupo 2,222.8,261.8
10393,CE,2311900,Saboeiro,23108703,Manoel Goncalves Dos Santos Eef,Municipal,2007,179.19,3.4,209.96,2.4,não cactus,2017,Grupo 2,222.8,261.8
10394,CE,2311900,Saboeiro,23108703,Manoel Goncalves Dos Santos Eef,Municipal,2009,179.13,3.8,222.4,3.3,não cactus,2017,Grupo 2,222.8,261.8
10395,CE,2311900,Saboeiro,23108703,Manoel Goncalves Dos Santos Eef,Municipal,2011,214.79,4.8,241.13,3.8,não cactus,2017,Grupo 2,222.8,261.8
10396,CE,2311900,Saboeiro,23108703,Manoel Goncalves Dos Santos Eef,Municipal,2013,217.16,5.1,280.24,4.9,não cactus,2017,Grupo 2,222.8,261.8
10397,CE,2311900,Saboeiro,23108703,Manoel Goncalves Dos Santos Eef,Municipal,2015,230.87,6.1,254.76,4.9,não cactus,2017,Grupo 2,222.8,261.8
10398,CE,2311900,Saboeiro,23108703,Manoel Goncalves Dos Santos Eef,Municipal,2017,222.8,6.0,261.8,5.3,não cactus,2017,Grupo 2,222.8,261.8
10399,CE,2311900,Saboeiro,23108703,Manoel Goncalves Dos Santos Eef,Municipal,2019,227.77,5.7,276.47,5.7,não cactus,2017,Grupo 2,222.8,261.8
10400,CE,2311900,Saboeiro,23108762,Rosilda Herbster Eeif,Municipal,2005,,,,,não cactus,2017,,207.56,269.49
10401,CE,2311900,Saboeiro,23108762,Rosilda Herbster Eeif,Municipal,2007,,,,,não cactus,2017,,207.56,269.49
10402,CE,2311900,Saboeiro,23108762,Rosilda Herbster Eeif,Municipal,2009,163.37,2.9,,,não cactus,2017,,207.56,269.49
10403,CE,2311900,Saboeiro,23108762,Rosilda Herbster Eeif,Municipal,2011,,,,,não cactus,2017,,207.56,269.49
10404,CE,2311900,Saboeiro,23108762,Rosilda Herbster Eeif,Municipal,2013,,,,,não cactus,2017,,207.56,269.49
10405,CE,2311900,Saboeiro,23108762,Rosilda Herbster Eeif,Municipal,2015,,,,,não cactus,2017,,207.56,269.49
10406,CE,2311900,Saboeiro,23108762,Rosilda Herbster Eeif,Municipal,2017,207.56,5.3,,,não cactus,2017,,207.56,269.49
10407,CE,2311900,Saboeiro,23108762,Rosilda Herbster Eeif,Municipal,2019,280.88,7.9,296.99,6.1,não cactus,2017,,207.56,269.49
10408,CE,2311900,Saboeiro,23108827,Maria Linda Da Gloria Eeif,Municipal,2005,,,,,não cactus,2017,Grupo 2,229.1,287.28
10409,CE,2311900,Saboeiro,23108827,Maria Linda Da Gloria Eeif,Municipal,2007,160.25,2.5,,,não cactus,2017,Grupo 2,229.1,287.28
10410,CE,2311900,Saboeiro,23108827,Maria Linda Da Gloria Eeif,Municipal,2009,165.34,2.3,,,não cactus,2017,Grupo 2,229.1,287.28
10411,CE,2311900,Saboeiro,23108827,Maria Linda Da Gloria Eeif,Municipal,2011,209.46,5.0,229.16,3.9,não cactus,2017,Grupo 2,229.1,287.28
10412,CE,2311900,Saboeiro,23108827,Maria Linda Da Gloria Eeif,Municipal,2013,185.73,4.3,232.58,3.7,não cactus,2017,Grupo 2,229.1,287.28
10413,CE,2311900,Saboeiro,23108827,Maria Linda Da Gloria Eeif,Municipal,2015,218.96,5.7,,,não cactus,2017,Grupo 2,229.1,287.28
10414,CE,2311900,Saboeiro,23108827,Maria Linda Da Gloria Eeif,Municipal,2017,229.1,5.7,287.28,5.1,não cactus,2017,Grupo 2,229.1,287.28
10415,CE,2311900,Saboeiro,23108827,Maria Linda Da Gloria Eeif,Municipal,2019,249.01,6.4,253.82,4.5,não cactus,2017,Grupo 2,229.1,287.28
10416,CE,2311959,Salitre,23154969,Antonio Leite De Alencar Emeif,Municipal,2005,136.63,1.8,,,não cactus,2017,Grupo 3,276.79,286.12
10417,CE,2311959,Salitre,23154969,Antonio Leite De Alencar Emeif,Municipal,2007,175.87,3.3,,,não cactus,2017,Grupo 3,276.79,286.12
10418,CE,2311959,Salitre,23154969,Antonio Leite De Alencar Emeif,Municipal,2009,177.08,4.0,,,não cactus,2017,Grupo 3,276.79,286.12
10419,CE,2311959,Salitre,23154969,Antonio Leite De Alencar Emeif,Municipal,2011,206.83,5.2,,,não cactus,2017,Grupo 3,276.79,286.12
10420,CE,2311959,Salitre,23154969,Antonio Leite De Alencar Emeif,Municipal,2013,207.8,5.3,,,não cactus,2017,Grupo 3,276.79,286.12
10421,CE,2311959,Salitre,23154969,Antonio Leite De Alencar Emeif,Municipal,2015,222.38,5.9,248.92,4.1,não cactus,2017,Grupo 3,276.79,286.12
10422,CE,2311959,Salitre,23154969,Antonio Leite De Alencar Emeif,Municipal,2017,276.79,7.6,286.12,5.4,não cactus,2017,Grupo 3,276.79,286.12
10423,CE,2311959,Salitre,23154969,Antonio Leite De Alencar Emeif,Municipal,2019,283.87,7.8,347.49,7.0,não cactus,2017,Grupo 3,276.79,286.12
10424,CE,2311959,Salitre,23155124,Francisco De Assis Leite Emeif,Municipal,2005,,,,,não cactus,2017,Grupo 2,243.45,263.44
10425,CE,2311959,Salitre,23155124,Francisco De Assis Leite Emeif,Municipal,2007,164.87,2.2,203.86,2.4,não cactus,2017,Grupo 2,243.45,263.44
10426,CE,2311959,Salitre,23155124,Francisco De Assis Leite Emeif,Municipal,2009,164.24,3.0,218.05,3.1,não cactus,2017,Grupo 2,243.45,263.44
10427,CE,2311959,Salitre,23155124,Francisco De Assis Leite Emeif,Municipal,2011,183.27,3.9,220.24,2.9,não cactus,2017,Grupo 2,243.45,263.44
10428,CE,2311959,Salitre,23155124,Francisco De Assis Leite Emeif,Municipal,2013,178.82,3.8,228.96,3.4,não cactus,2017,Grupo 2,243.45,263.44
10429,CE,2311959,Salitre,23155124,Francisco De Assis Leite Emeif,Municipal,2015,196.57,4.6,238.89,4.1,não cactus,2017,Grupo 2,243.45,263.44
10430,CE,2311959,Salitre,23155124,Francisco De Assis Leite Emeif,Municipal,2017,243.45,5.5,263.44,3.8,não cactus,2017,Grupo 2,243.45,263.44
10431,CE,2311959,Salitre,23155124,Francisco De Assis Leite Emeif,Municipal,2019,280.21,7.6,287.42,4.9,não cactus,2017,Grupo 2,243.45,263.44
10432,CE,2311959,Salitre,23155140,Clementino Ribeiro De Alencar Emeif,Municipal,2005,,,,,não cactus,2017,,233.95,283.96
10433,CE,2311959,Salitre,23155140,Clementino Ribeiro De Alencar Emeif,Municipal,2007,,,,,não cactus,2017,,233.95,283.96
10434,CE,2311959,Salitre,23155140,Clementino Ribeiro De Alencar Emeif,Municipal,2009,190.54,3.8,,,não cactus,2017,,233.95,283.96
10435,CE,2311959,Salitre,23155140,Clementino Ribeiro De Alencar Emeif,Municipal,2011,,,,,não cactus,2017,,233.95,283.96
10436,CE,2311959,Salitre,23155140,Clementino Ribeiro De Alencar Emeif,Municipal,2013,190.9,4.6,211.35,3.4,não cactus,2017,,233.95,283.96
