,Sigla da UF,Código do Município,Nome do Município_x,Código da Escola,Nome da Escola,Rede,ano,MT_5o,IDEB_5o,MT_9o,IDEB_9o,Nome do Município_y,cactus
4600,CE,2302909,Capistrano,23054131,Israel Ferreira Lima Eef,Municipal,2005,,,,,Capistrano,não cactus
4601,CE,2302909,Capistrano,23054131,Israel Ferreira Lima Eef,Municipal,2007,,,,,Capistrano,não cactus
4602,CE,2302909,Capistrano,23054131,Israel Ferreira Lima Eef,Municipal,2009,150.91,3.1,,,Capistrano,não cactus
4603,CE,2302909,Capistrano,23054131,Israel Ferreira Lima Eef,Municipal,2011,,,,,Capistrano,não cactus
4604,CE,2302909,Capistrano,23054131,Israel Ferreira Lima Eef,Municipal,2013,,,,,Capistrano,não cactus
4605,CE,2302909,Capistrano,23054131,Israel Ferreira Lima Eef,Municipal,2015,180.88,4.4,,,Capistrano,não cactus
4606,CE,2302909,Capistrano,23054131,Israel Ferreira Lima Eef,Municipal,2017,203.22,5.0,,,Capistrano,não cactus
4607,CE,2302909,Capistrano,23054131,Israel Ferreira Lima Eef,Municipal,2019,189.86,4.9,,,Capistrano,não cactus
4608,CE,2302909,Capistrano,23054174,Jorge Furtado Leite Nº 03 E E F,Municipal,2005,,,,,Capistrano,não cactus
4609,CE,2302909,Capistrano,23054174,Jorge Furtado Leite Nº 03 E E F,Municipal,2007,,,,,Capistrano,não cactus
4610,CE,2302909,Capistrano,23054174,Jorge Furtado Leite Nº 03 E E F,Municipal,2009,,,,,Capistrano,não cactus
4611,CE,2302909,Capistrano,23054174,Jorge Furtado Leite Nº 03 E E F,Municipal,2011,181.19,4.2,,,Capistrano,não cactus
4612,CE,2302909,Capistrano,23054174,Jorge Furtado Leite Nº 03 E E F,Municipal,2013,,,,,Capistrano,não cactus
4613,CE,2302909,Capistrano,23054174,Jorge Furtado Leite Nº 03 E E F,Municipal,2015,,,,,Capistrano,não cactus
4614,CE,2302909,Capistrano,23054174,Jorge Furtado Leite Nº 03 E E F,Municipal,2017,,,,,Capistrano,não cactus
4615,CE,2302909,Capistrano,23054174,Jorge Furtado Leite Nº 03 E E F,Municipal,2019,,,,,Capistrano,não cactus
4616,CE,2302909,Capistrano,23054182,Jorge Furtado Leite Nº 04 Eef,Municipal,2005,,,,,Capistrano,cactus19
4617,CE,2302909,Capistrano,23054182,Jorge Furtado Leite Nº 04 Eef,Municipal,2007,,,,,Capistrano,cactus19
4618,CE,2302909,Capistrano,23054182,Jorge Furtado Leite Nº 04 Eef,Municipal,2009,,,,,Capistrano,cactus19
4619,CE,2302909,Capistrano,23054182,Jorge Furtado Leite Nº 04 Eef,Municipal,2011,,,,,Capistrano,cactus19
4620,CE,2302909,Capistrano,23054182,Jorge Furtado Leite Nº 04 Eef,Municipal,2013,,,,,Capistrano,cactus19
4621,CE,2302909,Capistrano,23054182,Jorge Furtado Leite Nº 04 Eef,Municipal,2015,,,,,Capistrano,cactus19
4622,CE,2302909,Capistrano,23054182,Jorge Furtado Leite Nº 04 Eef,Municipal,2017,194.67,5.5,,,Capistrano,cactus19
4623,CE,2302909,Capistrano,23054182,Jorge Furtado Leite Nº 04 Eef,Municipal,2019,,,260.86,5.1,Capistrano,cactus19
4624,CE,2302909,Capistrano,23054212,Jose Cavalcante Romano Eef,Municipal,2005,,,,,Capistrano,cactus19
4625,CE,2302909,Capistrano,23054212,Jose Cavalcante Romano Eef,Municipal,2007,,,,,Capistrano,cactus19
4626,CE,2302909,Capistrano,23054212,Jose Cavalcante Romano Eef,Municipal,2009,143.7,2.9,195.17,2.6,Capistrano,cactus19
4627,CE,2302909,Capistrano,23054212,Jose Cavalcante Romano Eef,Municipal,2011,168.71,3.6,205.05,2.7,Capistrano,cactus19
4628,CE,2302909,Capistrano,23054212,Jose Cavalcante Romano Eef,Municipal,2013,165.22,3.9,,,Capistrano,cactus19
4629,CE,2302909,Capistrano,23054212,Jose Cavalcante Romano Eef,Municipal,2015,205.09,5.4,243.29,4.4,Capistrano,cactus19
4630,CE,2302909,Capistrano,23054212,Jose Cavalcante Romano Eef,Municipal,2017,188.01,4.9,237.16,4.5,Capistrano,cactus19
4631,CE,2302909,Capistrano,23054212,Jose Cavalcante Romano Eef,Municipal,2019,194.37,4.8,247.28,4.9,Capistrano,cactus19
4632,CE,2302909,Capistrano,23054220,Padre Jose De Anchieta Eef,Municipal,2005,,,,,Capistrano,cactus19
4633,CE,2302909,Capistrano,23054220,Padre Jose De Anchieta Eef,Municipal,2007,,,,,Capistrano,cactus19
4634,CE,2302909,Capistrano,23054220,Padre Jose De Anchieta Eef,Municipal,2009,145.69,3.2,208.62,3.2,Capistrano,cactus19
4635,CE,2302909,Capistrano,23054220,Padre Jose De Anchieta Eef,Municipal,2011,,,,,Capistrano,cactus19
4636,CE,2302909,Capistrano,23054220,Padre Jose De Anchieta Eef,Municipal,2013,,,,,Capistrano,cactus19
4637,CE,2302909,Capistrano,23054220,Padre Jose De Anchieta Eef,Municipal,2015,,,,,Capistrano,cactus19
4638,CE,2302909,Capistrano,23054220,Padre Jose De Anchieta Eef,Municipal,2017,,,234.58,4.4,Capistrano,cactus19
4639,CE,2302909,Capistrano,23054220,Padre Jose De Anchieta Eef,Municipal,2019,241.16,6.6,241.31,4.4,Capistrano,cactus19
4640,CE,2302909,Capistrano,23054255,Jose Saraiva Sobrinho Eef,Municipal,2005,,,,,Capistrano,cactus19
4641,CE,2302909,Capistrano,23054255,Jose Saraiva Sobrinho Eef,Municipal,2007,,,,,Capistrano,cactus19
4642,CE,2302909,Capistrano,23054255,Jose Saraiva Sobrinho Eef,Municipal,2009,168.75,3.5,191.15,2.4,Capistrano,cactus19
4643,CE,2302909,Capistrano,23054255,Jose Saraiva Sobrinho Eef,Municipal,2011,204.91,4.9,219.26,3.6,Capistrano,cactus19
4644,CE,2302909,Capistrano,23054255,Jose Saraiva Sobrinho Eef,Municipal,2013,188.41,4.8,228.21,4.2,Capistrano,cactus19
4645,CE,2302909,Capistrano,23054255,Jose Saraiva Sobrinho Eef,Municipal,2015,207.23,5.1,258.73,5.0,Capistrano,cactus19
4646,CE,2302909,Capistrano,23054255,Jose Saraiva Sobrinho Eef,Municipal,2017,232.1,6.4,275.41,5.4,Capistrano,cactus19
4647,CE,2302909,Capistrano,23054255,Jose Saraiva Sobrinho Eef,Municipal,2019,196.36,5.3,252.56,4.7,Capistrano,cactus19
4648,CE,2302909,Capistrano,23054280,Nossa Senhora De Lourdes Eef,Municipal,2005,,,,,Capistrano,cactus19
4649,CE,2302909,Capistrano,23054280,Nossa Senhora De Lourdes Eef,Municipal,2007,,,,,Capistrano,cactus19
4650,CE,2302909,Capistrano,23054280,Nossa Senhora De Lourdes Eef,Municipal,2009,147.74,2.8,199.3,2.3,Capistrano,cactus19
4651,CE,2302909,Capistrano,23054280,Nossa Senhora De Lourdes Eef,Municipal,2011,,,,,Capistrano,cactus19
4652,CE,2302909,Capistrano,23054280,Nossa Senhora De Lourdes Eef,Municipal,2013,,,,,Capistrano,cactus19
4653,CE,2302909,Capistrano,23054280,Nossa Senhora De Lourdes Eef,Municipal,2015,,,,,Capistrano,cactus19
4654,CE,2302909,Capistrano,23054280,Nossa Senhora De Lourdes Eef,Municipal,2017,214.16,6.0,,,Capistrano,cactus19
4655,CE,2302909,Capistrano,23054280,Nossa Senhora De Lourdes Eef,Municipal,2019,195.06,5.0,241.98,4.5,Capistrano,cactus19
4656,CE,2302909,Capistrano,23054328,Marieta Cals Eef,Municipal,2005,146.6,3.1,221.18,2.9,Capistrano,cactus19
4657,CE,2302909,Capistrano,23054328,Marieta Cals Eef,Municipal,2007,164.7,3.4,209.21,3.0,Capistrano,cactus19
4658,CE,2302909,Capistrano,23054328,Marieta Cals Eef,Municipal,2009,158.22,3.7,218.61,3.7,Capistrano,cactus19
4659,CE,2302909,Capistrano,23054328,Marieta Cals Eef,Municipal,2011,168.9,3.9,210.2,2.8,Capistrano,cactus19
4660,CE,2302909,Capistrano,23054328,Marieta Cals Eef,Municipal,2013,174.1,4.0,201.84,2.7,Capistrano,cactus19
4661,CE,2302909,Capistrano,23054328,Marieta Cals Eef,Municipal,2015,204.97,5.3,240.76,4.4,Capistrano,cactus19
4662,CE,2302909,Capistrano,23054328,Marieta Cals Eef,Municipal,2017,222.05,5.7,243.43,4.7,Capistrano,cactus19
4663,CE,2302909,Capistrano,23054328,Marieta Cals Eef,Municipal,2019,216.32,5.7,234.21,4.2,Capistrano,cactus19
4664,CE,2302909,Capistrano,23054352,Raimundo Alves Cassemiro Eef,Municipal,2005,,,,,Capistrano,cactus19
4665,CE,2302909,Capistrano,23054352,Raimundo Alves Cassemiro Eef,Municipal,2007,,,,,Capistrano,cactus19
4666,CE,2302909,Capistrano,23054352,Raimundo Alves Cassemiro Eef,Municipal,2009,,,201.72,2.7,Capistrano,cactus19
4667,CE,2302909,Capistrano,23054352,Raimundo Alves Cassemiro Eef,Municipal,2011,175.01,4.2,,,Capistrano,cactus19
4668,CE,2302909,Capistrano,23054352,Raimundo Alves Cassemiro Eef,Municipal,2013,179.89,4.7,,,Capistrano,cactus19
4669,CE,2302909,Capistrano,23054352,Raimundo Alves Cassemiro Eef,Municipal,2015,215.97,5.5,248.63,4.8,Capistrano,cactus19
4670,CE,2302909,Capistrano,23054352,Raimundo Alves Cassemiro Eef,Municipal,2017,226.01,6.2,259.23,5.2,Capistrano,cactus19
4671,CE,2302909,Capistrano,23054352,Raimundo Alves Cassemiro Eef,Municipal,2019,253.66,6.8,285.75,6.0,Capistrano,cactus19
4672,CE,2302909,Capistrano,23197951,Fernando Cavalcante Mota Eef,Municipal,2005,160.56,3.5,221.6,3.0,Capistrano,cactus19
4673,CE,2302909,Capistrano,23197951,Fernando Cavalcante Mota Eef,Municipal,2007,157.75,3.0,219.96,3.1,Capistrano,cactus19
4674,CE,2302909,Capistrano,23197951,Fernando Cavalcante Mota Eef,Municipal,2009,163.66,3.2,225.5,3.9,Capistrano,cactus19
4675,CE,2302909,Capistrano,23197951,Fernando Cavalcante Mota Eef,Municipal,2011,176.36,4.3,221.41,3.7,Capistrano,cactus19
4676,CE,2302909,Capistrano,23197951,Fernando Cavalcante Mota Eef,Municipal,2013,162.26,3.8,220.17,3.7,Capistrano,cactus19
4677,CE,2302909,Capistrano,23197951,Fernando Cavalcante Mota Eef,Municipal,2015,214.59,5.5,232.48,3.8,Capistrano,cactus19
4678,CE,2302909,Capistrano,23197951,Fernando Cavalcante Mota Eef,Municipal,2017,230.3,6.4,225.09,4.3,Capistrano,cactus19
4679,CE,2302909,Capistrano,23197951,Fernando Cavalcante Mota Eef,Municipal,2019,214.2,5.6,254.03,5.0,Capistrano,cactus19
4680,CE,2302909,Capistrano,23269723,Coronel Francisco Nunes Cavalcante Eef,Municipal,2005,,,,,Capistrano,cactus19
4681,CE,2302909,Capistrano,23269723,Coronel Francisco Nunes Cavalcante Eef,Municipal,2007,149.92,2.9,207.35,2.9,Capistrano,cactus19
4682,CE,2302909,Capistrano,23269723,Coronel Francisco Nunes Cavalcante Eef,Municipal,2009,149.35,3.2,213.05,3.1,Capistrano,cactus19
4683,CE,2302909,Capistrano,23269723,Coronel Francisco Nunes Cavalcante Eef,Municipal,2011,165.61,3.7,198.85,2.9,Capistrano,cactus19
4684,CE,2302909,Capistrano,23269723,Coronel Francisco Nunes Cavalcante Eef,Municipal,2013,171.63,3.8,207.75,3.0,Capistrano,cactus19
4685,CE,2302909,Capistrano,23269723,Coronel Francisco Nunes Cavalcante Eef,Municipal,2015,206.32,5.1,233.34,4.0,Capistrano,cactus19
4686,CE,2302909,Capistrano,23269723,Coronel Francisco Nunes Cavalcante Eef,Municipal,2017,194.24,4.8,235.29,3.9,Capistrano,cactus19
4687,CE,2302909,Capistrano,23269723,Coronel Francisco Nunes Cavalcante Eef,Municipal,2019,198.04,5.2,249.73,4.7,Capistrano,cactus19
4688,CE,2303006,Caridade,23049359,Artur Salvino Eeif,Municipal,2005,,,,,Caridade,não cactus
4689,CE,2303006,Caridade,23049359,Artur Salvino Eeif,Municipal,2007,,,,,Caridade,não cactus
4690,CE,2303006,Caridade,23049359,Artur Salvino Eeif,Municipal,2009,,,,,Caridade,não cactus
4691,CE,2303006,Caridade,23049359,Artur Salvino Eeif,Municipal,2011,,,,,Caridade,não cactus
4692,CE,2303006,Caridade,23049359,Artur Salvino Eeif,Municipal,2013,,,,,Caridade,não cactus
4693,CE,2303006,Caridade,23049359,Artur Salvino Eeif,Municipal,2015,,,,,Caridade,não cactus
4694,CE,2303006,Caridade,23049359,Artur Salvino Eeif,Municipal,2017,257.68,6.5,223.16,4.3,Caridade,não cactus
4695,CE,2303006,Caridade,23049359,Artur Salvino Eeif,Municipal,2019,307.37,7.9,269.12,5.7,Caridade,não cactus
4696,CE,2303006,Caridade,23049456,Eeif Francisco De Moura Barros,Municipal,2005,,,,,Caridade,não cactus
4697,CE,2303006,Caridade,23049456,Eeif Francisco De Moura Barros,Municipal,2007,173.31,3.2,217.74,3.2,Caridade,não cactus
4698,CE,2303006,Caridade,23049456,Eeif Francisco De Moura Barros,Municipal,2009,201.94,3.9,236.58,4.0,Caridade,não cactus
4699,CE,2303006,Caridade,23049456,Eeif Francisco De Moura Barros,Municipal,2011,,,236.84,3.8,Caridade,não cactus
4700,CE,2303006,Caridade,23049456,Eeif Francisco De Moura Barros,Municipal,2013,,,235.02,4.0,Caridade,não cactus
4701,CE,2303006,Caridade,23049456,Eeif Francisco De Moura Barros,Municipal,2015,204.96,4.9,238.69,4.3,Caridade,não cactus
4702,CE,2303006,Caridade,23049456,Eeif Francisco De Moura Barros,Municipal,2017,211.26,5.3,250.49,4.8,Caridade,não cactus
4703,CE,2303006,Caridade,23049456,Eeif Francisco De Moura Barros,Municipal,2019,224.29,5.8,249.39,4.6,Caridade,não cactus
4704,CE,2303006,Caridade,23049464,Francisco De Pinho Pessoa Eeif,Municipal,2005,,,,,Caridade,não cactus
4705,CE,2303006,Caridade,23049464,Francisco De Pinho Pessoa Eeif,Municipal,2007,,,,,Caridade,não cactus
4706,CE,2303006,Caridade,23049464,Francisco De Pinho Pessoa Eeif,Municipal,2009,,,,,Caridade,não cactus
4707,CE,2303006,Caridade,23049464,Francisco De Pinho Pessoa Eeif,Municipal,2011,157.65,3.4,,,Caridade,não cactus
4708,CE,2303006,Caridade,23049464,Francisco De Pinho Pessoa Eeif,Municipal,2013,173.32,3.9,,,Caridade,não cactus
4709,CE,2303006,Caridade,23049464,Francisco De Pinho Pessoa Eeif,Municipal,2015,,,,,Caridade,não cactus
4710,CE,2303006,Caridade,23049464,Francisco De Pinho Pessoa Eeif,Municipal,2017,195.82,5.1,239.88,4.5,Caridade,não cactus
4711,CE,2303006,Caridade,23049464,Francisco De Pinho Pessoa Eeif,Municipal,2019,,,235.78,4.8,Caridade,não cactus
4712,CE,2303006,Caridade,23049880,Carmozina Bittencourt De Pinho Eef,Municipal,2005,163.85,2.5,,,Caridade,não cactus
4713,CE,2303006,Caridade,23049880,Carmozina Bittencourt De Pinho Eef,Municipal,2007,174.24,2.6,,,Caridade,não cactus
4714,CE,2303006,Caridade,23049880,Carmozina Bittencourt De Pinho Eef,Municipal,2009,187.98,3.6,,,Caridade,não cactus
4715,CE,2303006,Caridade,23049880,Carmozina Bittencourt De Pinho Eef,Municipal,2011,194.86,4.5,259.84,4.2,Caridade,não cactus
4716,CE,2303006,Caridade,23049880,Carmozina Bittencourt De Pinho Eef,Municipal,2013,209.7,4.3,243.89,4.1,Caridade,não cactus
4717,CE,2303006,Caridade,23049880,Carmozina Bittencourt De Pinho Eef,Municipal,2015,,4.5,,4.5,Caridade,não cactus
4718,CE,2303006,Caridade,23049880,Carmozina Bittencourt De Pinho Eef,Municipal,2017,215.38,5.2,264.63,4.8,Caridade,não cactus
4719,CE,2303006,Caridade,23049880,Carmozina Bittencourt De Pinho Eef,Municipal,2019,220.57,5.6,257.33,5.3,Caridade,não cactus
4720,CE,2303006,Caridade,23049979,Virgilio Tavora Senador Eef,Municipal,2005,164.49,2.8,,,Caridade,não cactus
4721,CE,2303006,Caridade,23049979,Virgilio Tavora Senador Eef,Municipal,2007,180.01,2.7,,,Caridade,não cactus
4722,CE,2303006,Caridade,23049979,Virgilio Tavora Senador Eef,Municipal,2009,185.75,4.1,,,Caridade,não cactus
4723,CE,2303006,Caridade,23049979,Virgilio Tavora Senador Eef,Municipal,2011,183.36,4.5,,,Caridade,não cactus
4724,CE,2303006,Caridade,23049979,Virgilio Tavora Senador Eef,Municipal,2013,186.5,2.6,,,Caridade,não cactus
4725,CE,2303006,Caridade,23049979,Virgilio Tavora Senador Eef,Municipal,2015,208.99,5.0,,,Caridade,não cactus
4726,CE,2303006,Caridade,23049979,Virgilio Tavora Senador Eef,Municipal,2017,251.76,6.4,,,Caridade,não cactus
4727,CE,2303006,Caridade,23049979,Virgilio Tavora Senador Eef,Municipal,2019,217.75,5.5,,,Caridade,não cactus
4728,CE,2303006,Caridade,23221100,Eneas Honorio Abreu Eeif,Municipal,2005,,,,,Caridade,não cactus
4729,CE,2303006,Caridade,23221100,Eneas Honorio Abreu Eeif,Municipal,2007,,,,,Caridade,não cactus
4730,CE,2303006,Caridade,23221100,Eneas Honorio Abreu Eeif,Municipal,2009,,,,,Caridade,não cactus
4731,CE,2303006,Caridade,23221100,Eneas Honorio Abreu Eeif,Municipal,2011,171.77,4.4,,,Caridade,não cactus
4732,CE,2303006,Caridade,23221100,Eneas Honorio Abreu Eeif,Municipal,2013,,,214.03,3.6,Caridade,não cactus
4733,CE,2303006,Caridade,23221100,Eneas Honorio Abreu Eeif,Municipal,2015,,,,,Caridade,não cactus
4734,CE,2303006,Caridade,23221100,Eneas Honorio Abreu Eeif,Municipal,2017,197.7,5.1,,,Caridade,não cactus
4735,CE,2303006,Caridade,23221100,Eneas Honorio Abreu Eeif,Municipal,2019,,,225.36,4.1,Caridade,não cactus
4736,CE,2303006,Caridade,23227990,Isaias Marques Eef,Municipal,2005,,,,,Caridade,não cactus
4737,CE,2303006,Caridade,23227990,Isaias Marques Eef,Municipal,2007,173.89,2.8,,,Caridade,não cactus
4738,CE,2303006,Caridade,23227990,Isaias Marques Eef,Municipal,2009,173.56,2.8,,,Caridade,não cactus
4739,CE,2303006,Caridade,23227990,Isaias Marques Eef,Municipal,2011,230.5,5.4,,,Caridade,não cactus
4740,CE,2303006,Caridade,23227990,Isaias Marques Eef,Municipal,2013,198.38,4.1,,,Caridade,não cactus
4741,CE,2303006,Caridade,23227990,Isaias Marques Eef,Municipal,2015,,5.6,,,Caridade,não cactus
4742,CE,2303006,Caridade,23227990,Isaias Marques Eef,Municipal,2017,227.21,5.7,,,Caridade,não cactus
4743,CE,2303006,Caridade,23227990,Isaias Marques Eef,Municipal,2019,197.52,4.5,,,Caridade,não cactus
4744,CE,2303105,Cariré,23017791,Adauta Mocinha Barros Rocha Eeief,Municipal,2005,,,,,Cariré,não cactus
4745,CE,2303105,Cariré,23017791,Adauta Mocinha Barros Rocha Eeief,Municipal,2007,,,,,Cariré,não cactus
4746,CE,2303105,Cariré,23017791,Adauta Mocinha Barros Rocha Eeief,Municipal,2009,172.67,3.6,222.67,3.1,Cariré,não cactus
4747,CE,2303105,Cariré,23017791,Adauta Mocinha Barros Rocha Eeief,Municipal,2011,204.03,5.1,223.76,3.3,Cariré,não cactus
4748,CE,2303105,Cariré,23017791,Adauta Mocinha Barros Rocha Eeief,Municipal,2013,240.4,6.3,278.5,5.2,Cariré,não cactus
4749,CE,2303105,Cariré,23017791,Adauta Mocinha Barros Rocha Eeief,Municipal,2015,235.09,6.3,277.91,5.5,Cariré,não cactus
4750,CE,2303105,Cariré,23017791,Adauta Mocinha Barros Rocha Eeief,Municipal,2017,301.83,8.8,258.1,5.2,Cariré,não cactus
4751,CE,2303105,Cariré,23017791,Adauta Mocinha Barros Rocha Eeief,Municipal,2019,236.26,6.6,267.66,5.5,Cariré,não cactus
4752,CE,2303105,Cariré,23017813,Eeief Monsenhor Antonio Candido De Melo,Municipal,2005,,,,,Cariré,não cactus
4753,CE,2303105,Cariré,23017813,Eeief Monsenhor Antonio Candido De Melo,Municipal,2007,,,,,Cariré,não cactus
4754,CE,2303105,Cariré,23017813,Eeief Monsenhor Antonio Candido De Melo,Municipal,2009,,,,,Cariré,não cactus
4755,CE,2303105,Cariré,23017813,Eeief Monsenhor Antonio Candido De Melo,Municipal,2011,,,,,Cariré,não cactus
4756,CE,2303105,Cariré,23017813,Eeief Monsenhor Antonio Candido De Melo,Municipal,2013,,,,,Cariré,não cactus
4757,CE,2303105,Cariré,23017813,Eeief Monsenhor Antonio Candido De Melo,Municipal,2015,,,,,Cariré,não cactus
4758,CE,2303105,Cariré,23017813,Eeief Monsenhor Antonio Candido De Melo,Municipal,2017,287.0,8.4,264.37,5.5,Cariré,não cactus
4759,CE,2303105,Cariré,23017813,Eeief Monsenhor Antonio Candido De Melo,Municipal,2019,,,,,Cariré,não cactus
4760,CE,2303105,Cariré,23017899,Eeief Tenente Avelino Gomes,Municipal,2005,,,,,Cariré,não cactus
4761,CE,2303105,Cariré,23017899,Eeief Tenente Avelino Gomes,Municipal,2007,,,,,Cariré,não cactus
4762,CE,2303105,Cariré,23017899,Eeief Tenente Avelino Gomes,Municipal,2009,,,,,Cariré,não cactus
4763,CE,2303105,Cariré,23017899,Eeief Tenente Avelino Gomes,Municipal,2011,,,,,Cariré,não cactus
4764,CE,2303105,Cariré,23017899,Eeief Tenente Avelino Gomes,Municipal,2013,268.36,7.4,,,Cariré,não cactus
4765,CE,2303105,Cariré,23017899,Eeief Tenente Avelino Gomes,Municipal,2015,,,,,Cariré,não cactus
4766,CE,2303105,Cariré,23017899,Eeief Tenente Avelino Gomes,Municipal,2017,262.57,7.5,,,Cariré,não cactus
4767,CE,2303105,Cariré,23017899,Eeief Tenente Avelino Gomes,Municipal,2019,,,284.16,5.8,Cariré,não cactus
4768,CE,2303105,Cariré,23017937,Eeief Evangelina Feijao,Municipal,2005,,,,,Cariré,não cactus
4769,CE,2303105,Cariré,23017937,Eeief Evangelina Feijao,Municipal,2007,,,,,Cariré,não cactus
4770,CE,2303105,Cariré,23017937,Eeief Evangelina Feijao,Municipal,2009,,,,,Cariré,não cactus
4771,CE,2303105,Cariré,23017937,Eeief Evangelina Feijao,Municipal,2011,,,,,Cariré,não cactus
4772,CE,2303105,Cariré,23017937,Eeief Evangelina Feijao,Municipal,2013,249.2,7.2,,,Cariré,não cactus
4773,CE,2303105,Cariré,23017937,Eeief Evangelina Feijao,Municipal,2015,,,,,Cariré,não cactus
4774,CE,2303105,Cariré,23017937,Eeief Evangelina Feijao,Municipal,2017,,,254.65,4.8,Cariré,não cactus
4775,CE,2303105,Cariré,23017937,Eeief Evangelina Feijao,Municipal,2019,249.26,7.1,,,Cariré,não cactus
4776,CE,2303105,Cariré,23018011,Inacia Rodrigues Moreira Eeief,Municipal,2005,158.54,3.3,,,Cariré,não cactus
4777,CE,2303105,Cariré,23018011,Inacia Rodrigues Moreira Eeief,Municipal,2007,,,,,Cariré,não cactus
4778,CE,2303105,Cariré,23018011,Inacia Rodrigues Moreira Eeief,Municipal,2009,,,206.06,2.9,Cariré,não cactus
4779,CE,2303105,Cariré,23018011,Inacia Rodrigues Moreira Eeief,Municipal,2011,230.19,5.8,245.27,4.6,Cariré,não cactus
4780,CE,2303105,Cariré,23018011,Inacia Rodrigues Moreira Eeief,Municipal,2013,259.26,7.3,,,Cariré,não cactus
4781,CE,2303105,Cariré,23018011,Inacia Rodrigues Moreira Eeief,Municipal,2015,,,270.23,5.5,Cariré,não cactus
4782,CE,2303105,Cariré,23018011,Inacia Rodrigues Moreira Eeief,Municipal,2017,,,301.78,5.9,Cariré,não cactus
4783,CE,2303105,Cariré,23018011,Inacia Rodrigues Moreira Eeief,Municipal,2019,,,283.8,6.0,Cariré,não cactus
4784,CE,2303105,Cariré,23018020,Eef Coronel Joao Fernandes,Municipal,2005,,,,,Cariré,não cactus
4785,CE,2303105,Cariré,23018020,Eef Coronel Joao Fernandes,Municipal,2007,,,,,Cariré,não cactus
4786,CE,2303105,Cariré,23018020,Eef Coronel Joao Fernandes,Municipal,2009,,,214.49,3.7,Cariré,não cactus
4787,CE,2303105,Cariré,23018020,Eef Coronel Joao Fernandes,Municipal,2011,,,234.42,3.9,Cariré,não cactus
4788,CE,2303105,Cariré,23018020,Eef Coronel Joao Fernandes,Municipal,2013,,,,,Cariré,não cactus
4789,CE,2303105,Cariré,23018020,Eef Coronel Joao Fernandes,Municipal,2015,,,,,Cariré,não cactus
4790,CE,2303105,Cariré,23018020,Eef Coronel Joao Fernandes,Municipal,2017,,,284.62,5.7,Cariré,não cactus
4791,CE,2303105,Cariré,23018020,Eef Coronel Joao Fernandes,Municipal,2019,218.34,5.6,,,Cariré,não cactus
