id_escola,nome_escola,ano,nota_matematica,ideb,ID_DEPENDENCIA_ADM,ID_LOCALIZACAO,NIVEL_SOCIO_ECONOMICO,NU_MATRICULADOS_CENSO_9EF,reprovacao,carro,superior,porc_sexo_masc,porc_cor_prePar,cactus,ID_MUNICIPIO,ano_cactus
23254173,ALZIRA MARIA DE ARAUJO,2019,313.97,7.1,3,1,Nível III,28,0.08695652173913043,0.34782608695652173,0.13043478260869565,0.6428571428571429,0.5,0,2310951,0
23029455,15 DE DEZEMBRO EEF,2017,233.41,3.9,3,2,NA,25,0.07142857142857142,0.2692307692307692,0,0.5185185185185185,0.5,0,2311009,0
23029455,15 DE DEZEMBRO EEF,2019,242.91,4.7,3,2,Nível II,17,0.35714285714285715,0.21428571428571427,0,0.8235294117647058,0.5294117647058824,0,2311009,0
23029501,EEF 19 DE NOVEMBRO II,2015,235.53,4.1,3,1,NA,23,0.5,0.24,0.08,0.6,0.28,0,2311009,0
23029501,EEF 19 DE NOVEMBRO II,2017,239.82,4.5,3,1,Grupo 2,21,0.045454545454545456,0.22727272727272727,0.045454545454545456,0.6666666666666666,0.3333333333333333,0,2311009,0
23029501,EEF 19 DE NOVEMBRO II,2019,247.03,4.6,3,1,Nível III,20,0.2857142857142857,0.23809523809523808,0.047619047619047616,0.55,0.7,0,2311009,0
23029773,ITELVINA SILVINA DE PINHO E M E B,2013,240.16,3.8,3,1,Grupo 3,104,0.5445544554455446,0.21782178217821782,0.125,0.39361702127659576,0.5844155844155844,0,2311009,0
23029773,ITELVINA SILVINA DE PINHO E M E B,2015,245.14,4.3,3,1,Médio Baixo,116,0.45217391304347826,0.35454545454545455,0.13392857142857142,0.45217391304347826,0.5825242718446602,0,2311009,0
23029773,ITELVINA SILVINA DE PINHO E M E B,2017,262.33,5.2,3,1,Grupo 3,88,0.033707865168539325,0.5172413793103449,0.09195402298850575,0.4470588235294118,0.5632183908045977,0,2311009,0
23029773,ITELVINA SILVINA DE PINHO E M E B,2019,256.06,5.1,3,1,Nível IV,102,0.25,0.31521739130434784,0.18478260869565216,0.5294117647058824,0.7058823529411765,0,2311009,0
23029790,JOAQUIM ANTONIO FILHO EEF,2013,265.67,5,3,2,Grupo 2,24,0.6666666666666666,0.13043478260869565,0.043478260869565216,0.5652173913043478,0.5217391304347826,0,2311009,0
23029790,JOAQUIM ANTONIO FILHO EEF,2015,230.8,3.9,3,2,Médio Baixo,23,0.6363636363636364,0.19047619047619047,0.09090909090909091,0.5238095238095238,0.7619047619047619,0,2311009,0
23029790,JOAQUIM ANTONIO FILHO EEF,2017,260.81,4.9,3,2,Grupo 2,24,0.041666666666666664,0.65,0.23809523809523808,0.3333333333333333,0.7619047619047619,0,2311009,0
23029790,JOAQUIM ANTONIO FILHO EEF,2019,270.94,5.3,3,2,Nível III,26,0.4,0.24,0.12,0.5,0.5384615384615384,0,2311009,0
23264381,SINHA MAGALHAES EEF,2017,233.53,4.2,3,2,NA,24,0.045454545454545456,0.045454545454545456,0,0.42105263157894735,0.5,0,2311009,0
23264381,SINHA MAGALHAES EEF,2019,254.91,4.8,3,2,Nível II,21,0.3333333333333333,0.16666666666666666,0,0.4285714285714285,1,0,2311009,0
23167610,JOAO TAVARES MIRANDA EEIF,2015,376.58,7.5,3,2,Baixo,22,0.23529411764705882,0.22727272727272727,0,0.4090909090909091,0.8095238095238095,0,2311108,0
23167610,JOAO TAVARES MIRANDA EEIF,2017,264.98,5.4,3,2,Grupo 1,12,0,0.18181818181818182,0,0.6363636363636364,0.7272727272727273,0,2311108,0
23167610,JOAO TAVARES MIRANDA EEIF,2019,266.69,5.5,3,2,Nível II,17,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.5882352941176471,0.5882352941176471,0,2311108,0
23167637,JOSE ARISTARCO CARDOSO EEIF,2017,281.93,5.6,3,1,NA,14,0,0.3076923076923077,0.15384615384615385,0.5384615384615384,0.46153846153846156,0,2311108,0
23167637,JOSE ARISTARCO CARDOSO EEIF,2019,252.91,5,3,1,Nível III,12,0.1,0.2,0.1,0.4166666666666667,0.5,0,2311108,0
23167661,JOSEFINA RODRIGUES EEF,2013,240.19,4.4,3,2,Grupo 2,20,0.7368421052631579,0.15789473684210525,0.058823529411764705,0.5789473684210527,0.6842105263157895,0,NA,0
23167661,JOSEFINA RODRIGUES EEF,2017,325.55,6.8,3,2,NA,13,0,0.15384615384615385,0.15384615384615385,0.46153846153846156,0.75,0,NA,0
23167840,MIGUEL LAURENTINO DE SOUSA EEF,2019,263.12,5.1,3,2,Nível III,23,0.09090909090909091,0.2727272727272727,0,0.5217391304347826,0.5217391304347826,0,2311108,0
23167866,ORLANDO BEZERRA EEF,2017,262.03,5.3,3,2,Grupo 2,16,0.06666666666666667,0.375,0.07142857142857142,0.5333333333333333,0.625,0,2311108,0
23167866,ORLANDO BEZERRA EEF,2019,231.2,4.3,3,2,Nível II,20,0.14285714285714285,0.2857142857142857,0,0.65,0.7,0,2311108,0
23167890,ESC PROFESSORA BEATRIZ PINHEIRO DA COSTA EEIF,2015,296.76,6,3,2,Médio Baixo,25,0.3076923076923077,0.2692307692307692,0.07692307692307693,0.48,0.84,0,2311108,0
23167890,ESC PROFESSORA BEATRIZ PINHEIRO DA COSTA EEIF,2017,281.25,5.9,3,2,Grupo 2,40,0.02702702702702703,0.43243243243243246,0.02702702702702703,0.5714285714285714,0.5675675675675675,0,2311108,0
23167890,ESC PROFESSORA BEATRIZ PINHEIRO DA COSTA EEIF,2019,269.4,5.4,3,2,Nível IV,20,0.058823529411764705,0.6470588235294118,0,0.75,0.55,0,2311108,0
23251212,ESC NOSSA SENHORA DA CONCEICAO EEF,2013,256.26,4.5,3,1,Grupo 3,175,0.5266272189349113,0.19047619047619047,0.062111801242236024,0.4785276073619632,0.6533333333333333,0,2311108,0
23251212,ESC NOSSA SENHORA DA CONCEICAO EEF,2015,269.74,5.2,3,1,Médio Baixo,153,0.20714285714285716,0.23076923076923078,0.056338028169014086,0.5384615384615384,0.647887323943662,0,2311108,0
23251212,ESC NOSSA SENHORA DA CONCEICAO EEF,2017,237.77,4.4,3,1,Grupo 2,184,0.10674157303370786,0.2640449438202247,0.0670391061452514,0.5449438202247191,0.7298850574712644,0,2311108,0
23251212,ESC NOSSA SENHORA DA CONCEICAO EEF,2019,250.39,4.8,3,1,Nível III,152,0.12396694214876033,0.2809917355371901,0.0743801652892562,0.5394736842105263,0.618421052631579,0,2311108,0
23274379,MARIA PINHEIRO CARDOSO EEF,2019,275.97,5.4,3,2,Nível II,23,0.09090909090909091,0.3181818181818182,0.045454545454545456,0.3478260869565217,0.6521739130434783,0,2311108,0
23154462,ANTONIO DE FIGUEIREDO TAVEIRA EEIEF,2013,236.77,3.8,3,1,Grupo 1,144,0.7232142857142857,0.11851851851851852,0.06201550387596899,0.4015748031496063,0.5952380952380952,0,2311207,0
23154462,ANTONIO DE FIGUEIREDO TAVEIRA EEIEF,2015,248.87,3.2,3,1,Baixo,94,0.4945054945054945,0.125,0.047058823529411764,0.4186046511627907,0.4875,0,2311207,0
23154462,ANTONIO DE FIGUEIREDO TAVEIRA EEIEF,2017,277.93,5.5,3,1,Grupo 1,103,0.041237113402061855,0.28125,0.1276595744680851,0.42105263157894735,0.6354166666666666,0,2311207,0
23154462,ANTONIO DE FIGUEIREDO TAVEIRA EEIEF,2019,261.42,5,3,1,Nível II,125,0.39655172413793105,0.1724137931034483,0.07758620689655173,0.376,0.248,0,2311207,0
23138866,ESCOLA DE ENSINO FUNDAMENTAL ANDRE CAMPELO,2013,229.38,3.7,3,1,Grupo 3,58,0.2807017543859649,0.22807017543859648,0.10714285714285714,0.3333333333333333,0.5535714285714286,0,2311231,0
23138866,ESCOLA DE ENSINO FUNDAMENTAL ANDRE CAMPELO,2015,255.45,4.8,3,1,Médio,45,0.17777777777777778,0.2,0.25,0.4666666666666667,0.5333333333333333,0,2311231,0
23138866,ESCOLA DE ENSINO FUNDAMENTAL ANDRE CAMPELO,2017,258.47,5,3,1,Grupo 3,48,0.0851063829787234,0.3125,0.1702127659574468,0.5106382978723404,0.5208333333333334,0,2311231,0
23138866,ESCOLA DE ENSINO FUNDAMENTAL ANDRE CAMPELO,2019,257.48,5,3,1,Nível IV,65,0.1111111111111111,0.3888888888888889,0.14814814814814814,0.4615384615384616,0.3846153846153846,0,2311231,0
23178191,COSME PAULINO DE ALMEIDA EEIEF,2013,238.24,3.2,3,2,Grupo 2,22,0.6875,0.0625,0,0.9166666666666666,NA,0,NA,0
23178191,COSME PAULINO DE ALMEIDA EEIEF,2017,213.99,3.7,3,2,NA,11,0.1,0.4,0,0.8,0.4444444444444444,0,NA,0
23564270,ANTONIO SEVERIANO DE HOLANDA EEIEF,2013,237,3.8,3,2,Grupo 3,23,0.23809523809523808,0.36363636363636365,0.09090909090909091,0.42857142857142855,0.9090909090909091,0,2311231,0
23564270,ANTONIO SEVERIANO DE HOLANDA EEIEF,2015,242.42,4.7,3,2,Médio Baixo,30,0.27586206896551724,0.27586206896551724,0.10344827586206896,0.3793103448275862,0.4642857142857143,0,2311231,0
23564270,ANTONIO SEVERIANO DE HOLANDA EEIEF,2017,244.87,4.6,3,2,Grupo 2,28,0.037037037037037035,0.25925925925925924,0.1111111111111111,0.46153846153846156,0.4444444444444444,0,2311231,0
23092670,GERONIMO ALVES ARAUJO EEIF,2013,223.41,4.1,3,1,Grupo 3,36,0.30303030303030304,0.25,0.03125,0.5357142857142857,0.5263157894736842,0,NA,0
23092904,PEDRO MANOEL BONFIM EEIF,2017,266.34,5.3,3,2,NA,12,0.07692307692307693,0.46153846153846156,0.16666666666666666,0.6153846153846154,0.6153846153846154,0,NA,0
23092955,ZACARIAS BEZERRA DO NASCIMENTO EEIF,2017,275.14,5.1,3,2,NA,20,0,0.4,0.05555555555555555,0.75,0.45,0,NA,0
23093080,MANOEL RODRIGUES DO NASCIMENTO EEF,2017,267,5.1,3,2,NA,17,0,0.06896551724137931,0.034482758620689655,0.4482758620689655,0.6206896551724138,0,2311264,0
23093080,MANOEL RODRIGUES DO NASCIMENTO EEF,2019,264.46,5.2,3,2,Nível III,28,0.10714285714285714,0.25,0.07142857142857142,0.5714285714285714,0.6428571428571429,0,2311264,0
23093137,VIRGILIO TAVORA EEIF,2017,255.48,5.4,3,1,NA,14,0.2,0.2,0,0.2857142857142857,0.8666666666666667,0,2311264,0
23093242,JOSE DOMINGOS DA SILVA EEIF,2017,227.63,4.1,3,2,NA,28,0,0.3333333333333333,0.23076923076923078,0.4444444444444444,0.75,0,2311264,0
23093242,JOSE DOMINGOS DA SILVA EEIF,2019,246.9,4.8,3,2,Nível III,26,0.24,0.32,0.08,0.7307692307692307,0.5769230769230769,0,2311264,0
23093250,JOSE FRANCISCO DAS CHAGAS EEIF,2017,214.37,3.8,3,2,NA,20,0.05,0.05,0,0.5789473684210527,0.65,0,2311264,0
23093250,JOSE FRANCISCO DAS CHAGAS EEIF,2019,238.06,4.5,3,2,Nível II,18,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.6666666666666666,0.8333333333333334,0,2311264,0
23204052,FRANCISCO DE ASSIS FERREIRA EEIF,2017,272.7,4.7,3,2,Grupo 1,19,0,0.25,0,0.5,0.4666666666666667,0,2311264,0
23204052,FRANCISCO DE ASSIS FERREIRA EEIF,2019,266.93,5,3,2,Nível III,26,0.09090909090909091,0.36363636363636365,0.13636363636363635,0.3846153846153846,0.5,0,2311264,0
23240245,ROBERTO ANTUNES DE FREITAS EEF,2013,244.5,4.4,3,1,Grupo 3,67,0.27692307692307694,0.22580645161290322,0.06451612903225806,0.48333333333333334,0.66,0,2311264,0
23240245,ROBERTO ANTUNES DE FREITAS EEF,2015,244.74,4.4,3,1,Médio Baixo,114,0.2807017543859649,0.35398230088495575,0.08928571428571429,0.40707964601769914,0.6548672566371682,0,2311264,0
23240245,ROBERTO ANTUNES DE FREITAS EEF,2017,244.65,4.5,3,1,Grupo 2,115,0.061946902654867256,0.3392857142857143,0.04504504504504504,0.44036697247706424,0.7592592592592593,0,2311264,0
23240245,ROBERTO ANTUNES DE FREITAS EEF,2019,264.13,5.2,3,1,Nível III,112,0.053763440860215055,0.3225806451612903,0.10752688172043011,0.4553571428571428,0.4464285714285715,0,2311264,0
23545623,ANTONIO LAURINDO SOARES EEIF,2017,219.03,4.3,3,2,NA,12,0,0.25,0,0.5833333333333334,1,0,2311264,0
23545623,ANTONIO LAURINDO SOARES EEIF,2019,217.93,4.1,3,2,Nível II,14,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.5,0.5714285714285714,0,2311264,0
23545631,DETELVINA ARAUJO LIMA EEIF,2013,214.41,3.4,3,2,Grupo 2,30,0.4166666666666667,0.125,0,0.5217391304347826,0.6666666666666666,0,2311264,0
23545631,DETELVINA ARAUJO LIMA EEIF,2015,228.58,4.2,3,2,Médio Baixo,22,0.14285714285714285,0.2,0.1,0.5714285714285714,0.38095238095238093,0,2311264,0
23545631,DETELVINA ARAUJO LIMA EEIF,2017,248.67,5,3,2,Grupo 2,28,0.07142857142857142,0.2857142857142857,0.10714285714285714,0.4074074074074074,0.48148148148148145,0,2311264,0
23545631,DETELVINA ARAUJO LIMA EEIF,2019,256.98,5.1,3,2,Nível II,31,0.10344827586206896,0.2413793103448276,0.06896551724137931,0.4838709677419355,0.5161290322580645,0,2311264,0
23100435,FRANCISCA TEIXEIRA EEF,2013,236.18,4.2,3,2,Grupo 3,21,0.47368421052631576,0,0,0.5263157894736842,0.8,0,2311306,0
23100567,JOSE JUCA EEF,2013,247.78,4.9,3,1,Grupo 4,207,0.14213197969543148,0.39,0.135678391959799,0.53125,0.6263736263736264,0,2311306,0
23100567,JOSE JUCA EEF,2015,257.06,5.2,3,1,Médio Alto,202,0.13020833333333334,0.3333333333333333,0.16062176165803108,0.4742268041237113,0.6683937823834197,0,2311306,0
23100567,JOSE JUCA EEF,2019,254.5,5.1,3,1,Nível IV,173,0.14482758620689656,0.4,0.13793103448275862,0.5375722543352601,0.6473988439306358,0,2311306,0
23100621,NEMESIO BEZERRA EEF,2013,220.07,3.5,3,1,Grupo 3,129,0.25833333333333336,0.17355371900826447,0.019230769230769232,0.5806451612903226,0.6611570247933884,0,2311306,0
23100621,NEMESIO BEZERRA EEF,2015,236.18,4.3,3,1,Médio Baixo,151,0.16911764705882354,0.2391304347826087,0.06666666666666667,0.43846153846153846,0.7573529411764706,0,2311306,0
23100621,NEMESIO BEZERRA EEF,2017,231.11,4.3,3,1,Grupo 2,170,0.05555555555555555,0.30864197530864196,0.026845637583892617,0.46496815286624205,0.75,0,2311306,0
23100621,NEMESIO BEZERRA EEF,2019,248.65,4.6,3,1,Nível III,146,0.11403508771929824,0.24561403508771928,0.03508771929824561,0.5342465753424658,0.7945205479452054,0,2311306,0
23100664,DEPUTADO FLAVIO PORTELA MARCILIO EEF,2013,209.14,3,3,1,Grupo 3,170,0.22794117647058823,0.18840579710144928,0.037037037037037035,0.432,0.5887096774193549,0,2311306,0
23100664,DEPUTADO FLAVIO PORTELA MARCILIO EEF,2015,228.88,3.8,3,1,Médio Baixo,140,0.15517241379310345,0.21008403361344538,0.08771929824561403,0.4700854700854701,0.5819672131147541,0,2311306,0
23100664,DEPUTADO FLAVIO PORTELA MARCILIO EEF,2019,239.11,4.5,3,1,Nível III,85,0.17721518987341772,0.22784810126582278,0.06329113924050633,0.4588235294117647,0.7294117647058823,0,2311306,0
23100672,RAIMUNDO MARQUES DE ALMEIDA - EEFM,2013,218.95,3.8,3,1,Grupo 3,140,0.1452991452991453,0.1724137931034483,0.08045977011494253,0.5304347826086957,0.717948717948718,0,2311306,0
23100672,RAIMUNDO MARQUES DE ALMEIDA - EEFM,2015,239.95,4.6,3,1,Médio Baixo,127,0.13274336283185842,0.18584070796460178,0.05309734513274336,0.42342342342342343,0.7545454545454545,0,2311306,0
23100672,RAIMUNDO MARQUES DE ALMEIDA - EEFM,2017,233.67,4.4,3,1,Grupo 2,96,0.050505050505050504,0.25773195876288657,0.052083333333333336,0.4631578947368421,0.6021505376344086,0,2311306,0
23100672,RAIMUNDO MARQUES DE ALMEIDA - EEFM,2019,243.69,5,3,1,Nível III,104,0.08333333333333333,0.20833333333333334,0.041666666666666664,0.5096153846153846,0.7980769230769231,0,2311306,0
23100915,MARIA MAIA DE FREITAS EEF,2013,200.39,2.9,3,2,Grupo 3,56,0.32,0.23529411764705882,0.04081632653061224,0.46938775510204084,0.5714285714285714,0,2311306,0
23100915,MARIA MAIA DE FREITAS EEF,2015,223.01,3.2,3,2,Médio Baixo,39,0.21212121212121213,0.22857142857142856,0.03125,0.48484848484848486,0.6764705882352942,0,2311306,0
23100915,MARIA MAIA DE FREITAS EEF,2017,223.44,4,3,2,Grupo 2,48,0.21739130434782608,0.10638297872340426,0.043478260869565216,0.5208333333333334,0.6595744680851063,0,2311306,0
23100915,MARIA MAIA DE FREITAS EEF,2019,232.36,4.1,3,2,Nível III,44,0.15789473684210525,0.34210526315789475,0.05263157894736842,0.5227272727272727,0.8181818181818182,0,2311306,0
23101016,ZILCAR DE SOUZA HOLANDA EEF,2013,223.46,3.9,3,2,Grupo 2,43,0.24324324324324326,0.13157894736842105,0.05263157894736842,0.6410256410256411,0.65,0,2311306,0
23101016,ZILCAR DE SOUZA HOLANDA EEF,2015,229.29,3.6,3,2,Médio Baixo,49,0.17777777777777778,0.1388888888888889,0,0.5428571428571428,0.7297297297297297,0,2311306,0
23101016,ZILCAR DE SOUZA HOLANDA EEF,2017,247.7,4.6,3,2,Grupo 2,26,0.037037037037037035,0.15384615384615385,0.19230769230769232,0.5,0.8076923076923077,0,2311306,0
23101016,ZILCAR DE SOUZA HOLANDA EEF,2019,236.28,4.5,3,2,Nível III,59,0.2,0.21818181818181817,0.10909090909090909,0.4576271186440678,0.8305084745762712,0,2311306,0
23101059,AUDISIO PINHEIRO EEF,2015,243.09,4.4,3,2,Baixo,24,0.15,0.19047619047619047,0,0.45,0.6842105263157895,0,2311306,0
23101059,AUDISIO PINHEIRO EEF,2017,282.85,4.7,3,2,Grupo 2,11,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.3333333333333333,0.7272727272727273,0,2311306,0
23101059,AUDISIO PINHEIRO EEF,2019,242.18,4.7,3,2,Nível II,17,0.13333333333333333,0.13333333333333333,0,0.8235294117647058,0.6470588235294118,0,2311306,0
23101083,EDMILSON PINHEIRO EEF,2013,206.88,3.2,3,2,Grupo 3,29,0.17391304347826086,0.08695652173913043,0,0.68,0.391304347826087,0,2311306,0
23101083,EDMILSON PINHEIRO EEF,2015,228.72,4.1,3,2,Médio Baixo,41,0.17142857142857143,0.20588235294117646,0.06896551724137931,0.38235294117647056,0.5625,0,2311306,0
23101083,EDMILSON PINHEIRO EEF,2017,227.07,4.3,3,2,Grupo 2,31,0.0625,0.2903225806451613,0.16,0.6333333333333333,0.6774193548387096,0,2311306,0
23101083,EDMILSON PINHEIRO EEF,2019,234.1,4.5,3,2,Nível III,32,0.13043478260869565,0.30434782608695654,0.13043478260869565,0.375,0.5,0,2311306,0
23101105,JOAO ARAUJO TORRES EEIF,2013,226.99,3.8,3,2,Grupo 3,27,0.2222222222222222,0.07692307692307693,0.037037037037037035,0.48148148148148145,0.5925925925925926,0,2311306,0
23101105,JOAO ARAUJO TORRES EEIF,2015,236.21,4,3,2,Médio Baixo,44,0.2,0.22727272727272727,0.06976744186046512,0.4318181818181818,0.6136363636363636,0,2311306,0
23101105,JOAO ARAUJO TORRES EEIF,2017,253.38,4.6,3,2,Grupo 2,29,0.07692307692307693,0.24,0.041666666666666664,0.56,0.5769230769230769,0,2311306,0
23101105,JOAO ARAUJO TORRES EEIF,2019,246.72,3.9,3,2,Nível III,20,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.55,0.75,0,2311306,0
23101300,PEDRO RODRIGUES FILHO EEF,2013,227.43,4.2,3,2,Grupo 3,30,0.41379310344827586,0.16666666666666666,0.21428571428571427,0.4,0.6,0,2311306,0
23101300,PEDRO RODRIGUES FILHO EEF,2015,241.86,4.7,3,2,Médio Baixo,35,0.25,0.16666666666666666,0.05714285714285714,0.4722222222222222,0.8,0,2311306,0
23101300,PEDRO RODRIGUES FILHO EEF,2017,235.59,4.2,3,2,Grupo 2,50,0.0625,0.20833333333333334,0,0.5,0.6086956521739131,0,2311306,0
23101300,PEDRO RODRIGUES FILHO EEF,2019,245.47,4,3,2,Nível II,24,0.25,0.25,0.041666666666666664,0.4583333333333333,0.4583333333333333,0,2311306,0
23101369,ANTONIO MARTINS DE ALMEIDA EEF,2013,208.84,3.6,3,2,Grupo 3,28,0.18518518518518517,0.23076923076923078,0.4,0.48148148148148145,0.7037037037037037,0,2311306,0
23101369,ANTONIO MARTINS DE ALMEIDA EEF,2015,245.42,4.6,3,2,Médio Baixo,27,0.19230769230769232,0.3333333333333333,0.15384615384615385,0.7407407407407407,0.6296296296296297,0,2311306,0
23101369,ANTONIO MARTINS DE ALMEIDA EEF,2017,250.42,4.9,3,2,Grupo 2,36,0.030303030303030304,0.2,0.03125,0.5151515151515151,0.5714285714285714,0,2311306,0
23101369,ANTONIO MARTINS DE ALMEIDA EEF,2019,237.83,4.4,3,2,Nível III,31,0.07407407407407407,0.18518518518518517,0.18518518518518517,0.4516129032258064,0.6451612903225806,0,2311306,0
23101474,RENATO DE ARAUJO CARNEIRO EEF,2013,201.29,3.3,3,2,Grupo 3,64,0.36507936507936506,0.21875,0.04918032786885246,0.532258064516129,0.7096774193548387,0,2311306,0
23101474,RENATO DE ARAUJO CARNEIRO EEF,2015,228.2,4.2,3,2,Médio Baixo,51,0.2857142857142857,0.24528301886792453,0.10416666666666667,0.5,0.6346153846153846,0,2311306,0
23101474,RENATO DE ARAUJO CARNEIRO EEF,2017,224.5,4.2,3,2,Grupo 2,47,0.16279069767441862,0.25,0.06976744186046512,0.4883720930232558,0.7073170731707317,0,2311306,0
23101474,RENATO DE ARAUJO CARNEIRO EEF,2019,235.77,4.6,3,2,Nível II,45,0.025,0.25,0.1,0.4888888888888889,0.7555555555555555,0,2311306,0
23101555,JOAO GONCALVES DA ROCHA EEF,2013,197.3,2.9,3,2,Grupo 2,36,0.13043478260869565,0.07692307692307693,0,0.19230769230769232,0.6538461538461539,0,2311306,0
23101555,JOAO GONCALVES DA ROCHA EEF,2015,229.58,4.1,3,2,Médio Baixo,35,0.26666666666666666,0.16129032258064516,0.03571428571428571,0.5161290322580645,0.5666666666666667,0,2311306,0
23101555,JOAO GONCALVES DA ROCHA EEF,2017,235.38,4.1,3,2,Grupo 3,22,0.047619047619047616,0.19047619047619047,0.047619047619047616,0.42857142857142855,0.5238095238095238,0,2311306,0
23101555,JOAO GONCALVES DA ROCHA EEF,2019,242.69,4.5,3,2,Nível III,27,0.15,0.25,0.25,0.4074074074074074,0.7407407407407407,0,2311306,0
23101636,ANTONIO RODRIGUES DE LIMA EEIF,2013,205.23,3.4,3,2,Grupo 2,24,0.22727272727272727,0.13636363636363635,0.09090909090909091,0.5714285714285714,0.36363636363636365,0,2311306,0
23101636,ANTONIO RODRIGUES DE LIMA EEIF,2017,207.06,3.8,3,2,Grupo 2,19,0.058823529411764705,0.0625,0.07142857142857142,0.5333333333333333,0.75,0,2311306,0
23101679,FRANCISCO FERREIRA LIMA EEF,2013,221.07,4.1,3,2,Grupo 2,26,0.30434782608695654,0.08333333333333333,0.043478260869565216,0.5833333333333334,0.9166666666666666,0,2311306,0
23101679,FRANCISCO FERREIRA LIMA EEF,2017,223.44,4.2,3,2,Grupo 2,20,0.1,0.10526315789473684,0.058823529411764705,0.5,0.5263157894736842,0,2311306,0
23101679,FRANCISCO FERREIRA LIMA EEF,2019,236.05,4.4,3,2,Nível II,21,0.05555555555555555,0.2222222222222222,0,0.6190476190476191,0.5714285714285714,0,2311306,0
23194367,PADRE VICENTE GONCALVES ALBUQUERQUE EEF,2013,220.63,3.6,3,1,Grupo 3,111,0.38461538461538464,0.16831683168316833,0.05813953488372093,0.5172413793103449,0.7654320987654321,0,2311306,0
23194367,PADRE VICENTE GONCALVES ALBUQUERQUE EEF,2015,236.65,3.9,3,1,Médio Baixo,108,0.41,0.25773195876288657,0.050505050505050504,0.56,0.68,0,2311306,0
23194367,PADRE VICENTE GONCALVES ALBUQUERQUE EEF,2017,217.54,3.6,3,1,Grupo 2,91,0.06666666666666667,0.3333333333333333,0.05263157894736842,0.4935064935064935,0.5822784810126582,0,2311306,0
23194367,PADRE VICENTE GONCALVES ALBUQUERQUE EEF,2019,227.68,4.1,3,1,Nível III,75,0.23636363636363636,0.2909090909090909,0.07272727272727272,0.52,0.72,0,2311306,0
23259175,MARIA DE LOURDES FERREIRA DE LIMA,2015,222.6,3.8,3,1,NA,27,0.4166666666666667,0,0.08,0.84,0.52,0,2311306,0
23259175,MARIA DE LOURDES FERREIRA DE LIMA,2017,221.21,3.8,3,2,Grupo 1,27,0.125,0.08333333333333333,0,0.375,0.7391304347826086,0,2311306,0
23259175,MARIA DE LOURDES FERREIRA DE LIMA,2019,249.8,4.8,3,2,Nível III,16,0.06666666666666667,0.3333333333333333,0.06666666666666667,0.75,0.8125,0,2311306,0
23273410,RACHEL DE QUEIROZ EEF,2019,227.97,4.3,3,1,Nível III,33,0.19047619047619047,0.23809523809523808,0,0.6060606060606061,0.8181818181818182,0,2311306,0
23144602,ABILIO BATISTA DO NASCIMENTO EEF,2013,208.36,3,3,2,Grupo 2,25,0.3181818181818182,0.13636363636363635,0,0.6842105263157895,0.7272727272727273,0,2311355,0
23144602,ABILIO BATISTA DO NASCIMENTO EEF,2015,229.53,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2311355,0
23144602,ABILIO BATISTA DO NASCIMENTO EEF,2017,249.15,4.3,3,2,NA,18,0.0625,0.0625,0.06666666666666667,0.4,0.6875,0,2311355,0
23144602,ABILIO BATISTA DO NASCIMENTO EEF,2019,262.56,4.4,3,2,Nível II,18,0.3125,0.1875,0,0.7777777777777778,0.6666666666666666,0,2311355,0
23144645,ANTONIO ALVES RIBEIRO EEF,2013,258.84,4.5,3,2,Grupo 3,21,0.45,0.15,0.06666666666666667,0.55,0.7,0,2311355,0
23144645,ANTONIO ALVES RIBEIRO EEF,2015,285.22,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2311355,0
23144645,ANTONIO ALVES RIBEIRO EEF,2017,305.6,5,3,2,NA,17,0,0.1875,0,0.375,0.6875,0,2311355,0
23144645,ANTONIO ALVES RIBEIRO EEF,2019,300.71,5.1,3,2,Nível III,17,0.1875,0.25,0.0625,0.4705882352941176,0.6470588235294118,0,2311355,0
